latency,duration,type,marker_value,key,timestamp,marker_id
5.118522,0.000000,wink_right,7,7,1650415417.272066,1
10.502738,0.000000,wink_right,7,7,1650415422.656282,2
15.793179,0.000000,wink_right,7,7,1650415427.946723,3
21.060177,0.000000,wink_right,7,7,1650415433.213721,4
26.436579,0.000000,wink_right,7,7,1650415438.590123,5
31.727020,0.000000,wink_right,7,7,1650415443.880564,6
37.111236,0.000000,wink_right,7,7,1650415449.264780,7
42.432936,0.000000,wink_right,7,7,1650415454.586480,8
47.699934,0.000000,wink_right,7,7,1650415459.853478,9
52.935674,0.000000,wink_right,7,7,1650415465.089218,10
58.241744,0.000000,wink_right,7,7,1650415470.395288,11
63.454041,0.000000,wink_right,7,7,1650415475.607585,12
68.736667,0.000000,wink_right,7,7,1650415480.890211,13
73.972407,0.000000,wink_right,7,7,1650415486.125951,14
77.176368,0.000000,invalid,1,1,1650415489.329912,15
78.481395,0.000000,wink_right,7,7,1650415490.634939,16
83.826539,0.000000,wink_right,7,7,1650415495.980083,17
89.077907,0.000000,wink_right,7,7,1650415501.231451,18
94.352720,0.000000,wink_right,7,7,1650415506.506264,19
99.682234,0.000000,wink_right,7,7,1650415511.835778,20
104.964861,0.000000,wink_right,7,7,1650415517.118405,21
110.255303,0.000000,wink_right,7,7,1650415522.408847,22
115.616075,0.000000,wink_right,7,7,1650415527.769619,23
120.992477,0.000000,wink_right,7,7,1650415533.146021,24
126.243846,0.000000,wink_right,7,7,1650415538.397390,25
131.542102,0.000000,wink_right,7,7,1650415543.695646,26
136.902874,0.000000,wink_right,7,7,1650415549.056418,27
