latency,duration,type,marker_value,key,timestamp,marker_id
47.512636,0.000000,wink_right,7,7,1650407614.294633,1
51.740323,0.000000,wink_right,7,7,1650407618.522320,2
56.679136,0.000000,wink_right,7,7,1650407623.461133,3
61.477287,0.000000,wink_right,7,7,1650407628.259284,4
66.087889,0.000000,wink_right,7,7,1650407632.869886,5
71.057960,0.000000,wink_right,7,7,1650407637.839957,6
75.707634,0.000000,wink_right,7,7,1650407642.489631,7
80.240090,0.000000,wink_right,7,7,1650407647.022087,8
85.225791,0.000000,wink_right,7,7,1650407652.007788,9
89.414404,0.000000,wink_right,7,7,1650407656.196401,10
94.736132,0.000000,wink_right,7,7,1650407661.518129,11
99.573356,0.000000,wink_right,7,7,1650407666.355353,12
103.972964,0.000000,wink_right,7,7,1650407670.754961,13
108.294426,0.000000,wink_right,7,7,1650407675.076423,14
112.873768,0.000000,wink_right,7,7,1650407679.655765,15
118.218940,0.000000,wink_right,7,7,1650407685.000937,16
123.485966,0.000000,wink_right,7,7,1650407690.267963,17
128.237229,0.000000,wink_right,7,7,1650407695.019226,18
133.308891,0.000000,wink_right,7,7,1650407700.090888,19
138.200816,0.000000,wink_right,7,7,1650407704.982813,20
143.038040,0.000000,wink_right,7,7,1650407709.820037,21
147.789304,0.000000,wink_right,7,7,1650407714.571301,22
154.205073,0.000000,wink_right,7,7,1650407720.987070,23
159.909715,0.000000,wink_right,7,7,1650407726.691712,24
164.340581,0.000000,wink_right,7,7,1650407731.122578,25
168.474493,0.000000,wink_right,7,7,1650407735.256490,26
172.483371,0.000000,wink_right,7,7,1650407739.265368,27
176.789204,0.000000,wink_right,7,7,1650407743.571201,28
181.407620,0.000000,wink_right,7,7,1650407748.189617,29
