latency,duration,type,marker_value,key,timestamp,marker_id
15.457287,0.000000,wink_right,7,7,1650412887.394745,1
20.333601,0.000000,wink_right,7,7,1650412892.271059,2
26.983829,0.000000,wink_right,7,7,1650412898.921287,3
33.860681,0.000000,wink_right,7,7,1650412905.798139,4
40.464022,0.000000,wink_right,7,7,1650412912.401480,5
46.590671,0.000000,wink_right,7,7,1650412918.528129,6
53.616001,0.000000,wink_right,7,7,1650412925.553459,7
59.766094,0.000000,wink_right,7,7,1650412931.703552,8
66.908643,0.000000,wink_right,7,7,1650412938.846101,9
73.496354,0.000000,wink_right,7,7,1650412945.433812,10
81.201554,0.000000,wink_right,7,7,1650412953.139012,11
89.633512,0.000000,wink_right,7,7,1650412961.570970,12
95.682016,0.000000,invalid,1,1,1650412967.619474,13
101.527340,0.000000,wink_right,7,7,1650412973.464798,14
110.592281,0.000000,wink_right,7,7,1650412982.529739,15
117.015886,0.000000,wink_right,7,7,1650412988.953344,16
124.330356,0.000000,wink_right,7,7,1650412996.267814,17
133.153044,0.000000,wink_right,7,7,1650413005.090502,18
140.717581,0.000000,wink_right,7,7,1650413012.655039,19
148.813511,0.000000,wink_right,7,7,1650413020.750969,20
156.596857,0.000000,invalid,1,1,1650413028.534315,21
