latency,duration,type,marker_value,key,timestamp,marker_id
6.432763,0.000000,double_blink,3,3,1645818235.861123,1
11.482051,0.000000,double_blink,3,3,1645818240.910411,2
16.969050,0.000000,double_blink,3,3,1645818246.397410,3
21.979257,0.000000,double_blink,3,3,1645818251.407617,4
26.801875,0.000000,double_blink,3,3,1645818256.230235,5
31.718288,0.000000,double_blink,3,3,1645818261.146648,6
36.642517,0.000000,double_blink,3,3,1645818266.070877,7
41.637092,0.000000,double_blink,3,3,1645818271.065452,8
46.764543,0.000000,double_blink,3,3,1645818276.192903,9
52.017054,0.000000,double_blink,3,3,1645818281.445414,10
56.636449,0.000000,double_blink,3,3,1645818286.064809,11
61.834247,0.000000,double_blink,3,3,1645818291.262607,12
66.781924,0.000000,double_blink,3,3,1645818296.210284,13
71.745235,0.000000,double_blink,3,3,1645818301.173595,14
76.685096,0.000000,double_blink,3,3,1645818306.113456,15
81.843812,0.000000,double_blink,3,3,1645818311.272172,16
87.018161,0.000000,double_blink,3,3,1645818316.446521,17
91.965838,0.000000,double_blink,3,3,1645818321.394198,18
97.069841,0.000000,double_blink,3,3,1645818326.498201,19
102.314535,0.000000,double_blink,3,3,1645818331.742895,20
107.535781,0.000000,double_blink,3,3,1645818336.964141,21
113.397959,0.000000,double_blink,3,3,1645818342.826319,22
119.291401,0.000000,double_blink,3,3,1645818348.719761,23
124.528279,0.000000,double_blink,3,3,1645818353.956639,24
130.093440,0.000000,double_blink,3,3,1645818359.521800,25
135.979066,0.000000,double_blink,3,3,1645818365.407426,26
142.318034,0.000000,double_blink,3,3,1645818371.746394,27
148.399066,0.000000,double_blink,3,3,1645818377.827426,28
154.018940,0.000000,double_blink,3,3,1645818383.447300,29
159.271450,0.000000,double_blink,3,3,1645818388.699810,30
164.539594,0.000000,double_blink,3,3,1645818393.967954,31
169.698310,0.000000,double_blink,3,3,1645818399.126670,32
175.396346,0.000000,double_blink,3,3,1645818404.824706,33
181.211626,0.000000,double_blink,3,3,1645818410.639986,34
187.394269,0.000000,double_blink,3,3,1645818416.822629,35
192.967246,0.000000,double_blink,3,3,1645818422.395606,36
198.946667,0.000000,double_blink,3,3,1645818428.375027,37
203.714571,0.000000,double_blink,3,3,1645818433.142931,38
208.451210,0.000000,double_blink,3,3,1645818437.879570,39
213.242563,0.000000,double_blink,3,3,1645818442.670923,40
219.050027,0.000000,double_blink,3,3,1645818448.478387,41
224.200927,0.000000,double_blink,3,3,1645818453.629287,42
229.336194,0.000000,double_blink,3,3,1645818458.764554,43
235.448491,0.000000,double_blink,3,3,1645818464.876851,44
240.185130,0.000000,double_blink,3,3,1645818469.613490,45
245.758107,0.000000,double_blink,3,3,1645818475.186467,46
250.432216,0.000000,double_blink,3,3,1645818479.860576,47
255.880133,0.000000,double_blink,3,3,1645818485.308493,48
261.109195,0.000000,double_blink,3,3,1645818490.537555,49
266.158484,0.000000,double_blink,3,3,1645818495.586844,50
271.715828,0.000000,double_blink,3,3,1645818501.144188,51
277.515476,0.000000,double_blink,3,3,1645818506.943836,52
283.150982,0.000000,double_blink,3,3,1645818512.579342,53
289.294544,0.000000,double_blink,3,3,1645818518.722904,54
295.711674,0.000000,double_blink,3,3,1645818525.140034,55
301.480056,0.000000,double_blink,3,3,1645818530.908416,56
306.779465,0.000000,double_blink,3,3,1645818536.207825,57
