latency,duration,type,marker_value,key,timestamp,marker_id
17.590570,0.000000,double_blink,3,3,1650406756.167674,1
22.545000,0.000000,double_blink,3,3,1650406761.122104,2
28.101150,0.000000,double_blink,3,3,1650406766.678254,3
33.907367,0.000000,double_blink,3,3,1650406772.484471,4
40.166828,0.000000,double_blink,3,3,1650406778.743932,5
45.855827,0.000000,double_blink,3,3,1650406784.432931,6
50.974362,0.000000,double_blink,3,3,1650406789.551466,7
57.155678,0.000000,double_blink,3,3,1650406795.732782,8
62.805603,0.000000,double_blink,3,3,1650406801.382707,9
68.510231,0.000000,double_blink,3,3,1650406807.087335,10
74.363335,0.000000,double_blink,3,3,1650406812.940439,11
79.669420,0.000000,double_blink,3,3,1650406818.246524,12
85.108352,0.000000,double_blink,3,3,1650406823.685456,13
90.742649,0.000000,double_blink,3,3,1650406829.319753,14
