latency,duration,type,marker_value,key,timestamp,marker_id
20.417286,0.000000,double_blink,3,3,1645901373.239628,1
25.238359,0.000000,double_blink,3,3,1645901378.060701,2
28.707657,0.000000,single_blink,2,2,1645901381.529999,3
40.717366,0.000000,double_blink,3,3,1645901393.539708,4
48.460775,0.000000,double_blink,3,3,1645901401.283117,5
53.359986,0.000000,double_blink,3,3,1645901406.182328,6
58.556119,0.000000,double_blink,3,3,1645901411.378461,7
63.385006,0.000000,double_blink,3,3,1645901416.207348,8
68.245148,0.000000,double_blink,3,3,1645901421.067490,9
72.745859,0.000000,double_blink,3,3,1645901425.568201,10
77.613815,0.000000,double_blink,3,3,1645901430.436157,11
81.614446,0.000000,double_blink,3,3,1645901434.436788,12
86.427706,0.000000,double_blink,3,3,1645901439.250048,13
90.397083,0.000000,double_blink,3,3,1645901443.219425,14
94.280509,0.000000,double_blink,3,3,1645901447.102851,15
98.757778,0.000000,double_blink,3,3,1645901451.580120,16
103.383508,0.000000,double_blink,3,3,1645901456.205850,17
108.696847,0.000000,double_blink,3,3,1645901461.519189,18
114.158647,0.000000,double_blink,3,3,1645901466.980989,19
118.573406,0.000000,double_blink,3,3,1645901471.395748,20
124.128970,0.000000,double_blink,3,3,1645901476.951312,21
125.660462,0.000000,single_blink,2,2,1645901478.482804,22
128.340573,0.000000,double_blink,3,3,1645901481.162915,23
133.224156,0.000000,double_blink,3,3,1645901486.046498,24
138.310897,0.000000,double_blink,3,3,1645901491.133239,25
143.077274,0.000000,double_blink,3,3,1645901495.899616,26
148.359358,0.000000,double_blink,3,3,1645901501.181700,27
152.344362,0.000000,double_blink,3,3,1645901505.166704,28
157.352965,0.000000,double_blink,3,3,1645901510.175307,29
162.775696,0.000000,double_blink,3,3,1645901515.598038,30
168.714134,0.000000,double_blink,3,3,1645901521.536476,31
174.050914,0.000000,double_blink,3,3,1645901526.873256,32
179.192350,0.000000,double_blink,3,3,1645901532.014692,33
184.029051,0.000000,double_blink,3,3,1645901536.851393,34
190.069068,0.000000,double_blink,3,3,1645901542.891410,35
196.187221,0.000000,double_blink,3,3,1645901549.009563,36
199.226763,0.000000,single_blink,2,2,1645901552.049105,37
204.024396,0.000000,double_blink,3,3,1645901556.846738,38
210.423843,0.000000,double_blink,3,3,1645901563.246185,39
216.393536,0.000000,double_blink,3,3,1645901569.215878,40
222.339787,0.000000,double_blink,3,3,1645901575.162129,41
227.621871,0.000000,double_blink,3,3,1645901580.444213,42
233.443102,0.000000,double_blink,3,3,1645901586.265444,43
239.623765,0.000000,double_blink,3,3,1645901592.446107,44
245.695036,0.000000,double_blink,3,3,1645901598.517378,45
251.438130,0.000000,double_blink,3,3,1645901604.260472,46
258.673647,0.000000,double_blink,3,3,1645901611.495989,47
264.979330,0.000000,double_blink,3,3,1645901617.801672,48
270.972464,0.000000,double_blink,3,3,1645901623.794806,49
277.879804,0.000000,double_blink,3,3,1645901630.702146,50
283.943262,0.000000,double_blink,3,3,1645901636.765604,51
292.210192,0.000000,double_blink,3,3,1645901645.032534,52
297.961099,0.000000,double_blink,3,3,1645901650.783441,53
303.586988,0.000000,double_blink,3,3,1645901656.409330,54
309.080042,0.000000,double_blink,3,3,1645901661.902384,55
314.440263,0.000000,double_blink,3,3,1645901667.262605,56
320.464652,0.000000,double_blink,3,3,1645901673.286994,57
326.364021,0.000000,double_blink,3,3,1645901679.186363,58
331.841448,0.000000,double_blink,3,3,1645901684.663790,59
337.217297,0.000000,double_blink,3,3,1645901690.039639,60
342.397802,0.000000,double_blink,3,3,1645901695.220144,61
348.094013,0.000000,double_blink,3,3,1645901700.916355,62
353.915245,0.000000,double_blink,3,3,1645901706.737587,63
358.923848,0.000000,double_blink,3,3,1645901711.746190,64
364.307511,0.000000,double_blink,3,3,1645901717.129853,65
369.792751,0.000000,double_blink,3,3,1645901722.615093,66
376.192199,0.000000,invalid,1,1,1645901729.014541,67
