latency,duration,type,marker_value,key,timestamp,marker_id
5.884395,0.000000,double_blink,3,3,1650414926.610376,1
11.886010,0.000000,double_blink,3,3,1650414932.611991,2
17.786034,0.000000,double_blink,3,3,1650414938.512015,3
23.365661,0.000000,double_blink,3,3,1650414944.091642,4
28.788994,0.000000,double_blink,3,3,1650414949.514975,5
34.454581,0.000000,double_blink,3,3,1650414955.180562,6
39.948246,0.000000,double_blink,3,3,1650414960.674227,7
45.238732,0.000000,double_blink,3,3,1650414965.964713,8
50.607364,0.000000,double_blink,3,3,1650414971.333345,9
55.835332,0.000000,double_blink,3,3,1650414976.561313,10
61.063301,0.000000,double_blink,3,3,1650414981.789282,11
66.486635,0.000000,double_blink,3,3,1650414987.212616,12
71.495795,0.000000,invalid,1,1,1650414992.221776,13
79.622981,0.000000,double_blink,3,3,1650415000.348962,14
84.718102,0.000000,double_blink,3,3,1650415005.444083,15
89.883554,0.000000,double_blink,3,3,1650415010.609535,16
95.400663,0.000000,double_blink,3,3,1650415016.126644,17
100.925587,0.000000,double_blink,3,3,1650415021.651568,18
106.724021,0.000000,double_blink,3,3,1650415027.450002,19
112.155170,0.000000,double_blink,3,3,1650415032.881151,20
118.563144,0.000000,double_blink,3,3,1650415039.289125,21
124.533500,0.000000,double_blink,3,3,1650415045.259481,22
130.855513,0.000000,double_blink,3,3,1650415051.581494,23
