latency,duration,type,marker_value,key,timestamp,marker_id
8.306922,0.000000,double_blink,3,3,1650413698.366521,1
13.589593,0.000000,double_blink,3,3,1650413703.649192,2
15.535429,0.000000,double_blink,3,3,1650413705.595028,3
17.496894,0.000000,single_blink,2,2,1650413707.556493,4
18.926966,0.000000,invalid,1,1,1650413708.986565,5
20.771212,0.000000,double_blink,3,3,1650413710.830811,6
25.037985,0.000000,double_blink,3,3,1650413715.097584,7
29.953369,0.000000,double_blink,3,3,1650413720.012968,8
34.399878,0.000000,double_blink,3,3,1650413724.459477,9
39.010493,0.000000,double_blink,3,3,1650413729.070092,10
43.597664,0.000000,double_blink,3,3,1650413733.657263,11
48.161392,0.000000,double_blink,3,3,1650413738.220991,12
52.717305,0.000000,double_blink,3,3,1650413742.776904,13
57.382622,0.000000,invalid,1,1,1650413747.442221,14
60.125548,0.000000,double_blink,3,3,1650413750.185147,15
64.743977,0.000000,double_blink,3,3,1650413754.803576,16
68.963862,0.000000,double_blink,3,3,1650413759.023461,17
73.793287,0.000000,double_blink,3,3,1650413763.852886,18
78.411716,0.000000,double_blink,3,3,1650413768.471315,19
83.209882,0.000000,double_blink,3,3,1650413773.269481,20
87.734536,0.000000,double_blink,3,3,1650413777.794135,21
92.798399,0.000000,double_blink,3,3,1650413782.857998,22
97.401199,0.000000,double_blink,3,3,1650413787.460798,23
102.183735,0.000000,double_blink,3,3,1650413792.243334,24
107.263227,0.000000,double_blink,3,3,1650413797.322826,25
112.444308,0.000000,double_blink,3,3,1650413802.503907,26
117.711350,0.000000,double_blink,3,3,1650413807.770949,27
122.743953,0.000000,double_blink,3,3,1650413812.803552,28
127.698411,0.000000,double_blink,3,3,1650413817.758010,29
133.113930,0.000000,double_blink,3,3,1650413823.173529,30
138.209050,0.000000,double_blink,3,3,1650413828.268649,31
