latency,duration,type,marker_value,key,timestamp,marker_id
19.301833,0.000000,double_blink,3,3,1650412350.227972,1
27.171042,0.000000,double_blink,3,3,1650412358.097181,2
33.829003,0.000000,double_blink,3,3,1650412364.755142,3
41.088680,0.000000,double_blink,3,3,1650412372.014819,4
48.238955,0.000000,double_blink,3,3,1650412379.165094,5
55.850285,0.000000,double_blink,3,3,1650412386.776424,6
62.875527,0.000000,double_blink,3,3,1650412393.801666,7
70.174277,0.000000,double_blink,3,3,1650412401.100416,8
78.809308,0.000000,double_blink,3,3,1650412409.735447,9
88.616515,0.000000,double_blink,3,3,1650412419.542654,10
96.681087,0.000000,double_blink,3,3,1650412427.607226,11
105.128569,0.000000,double_blink,3,3,1650412436.054708,12
114.388761,0.000000,double_blink,3,3,1650412445.314900,13
122.695582,0.000000,double_blink,3,3,1650412453.621721,14
131.244653,0.000000,double_blink,3,3,1650412462.170792,15
139.598362,0.000000,double_blink,3,3,1650412470.524501,16
146.248508,0.000000,double_blink,3,3,1650412477.174647,17
