latency,duration,type,marker_value,key,timestamp,marker_id
16.121414,0.000000,triple_blink,4,4,1650412536.032954,1
24.311061,0.000000,triple_blink,4,4,1650412544.222601,2
32.555410,0.000000,triple_blink,4,4,1650412552.466950,3
40.229296,0.000000,triple_blink,4,4,1650412560.140836,4
48.309539,0.000000,triple_blink,4,4,1650412568.221079,5
56.530444,0.000000,triple_blink,4,4,1650412576.441984,6
65.524990,0.000000,triple_blink,4,4,1650412585.436530,7
74.222582,0.000000,triple_blink,4,4,1650412594.134122,8
82.388785,0.000000,triple_blink,4,4,1650412602.300325,9
90.539359,0.000000,triple_blink,4,4,1650412610.450899,10
99.291654,0.000000,triple_blink,4,4,1650412619.203194,11
109.880367,0.000000,triple_blink,4,4,1650412629.791907,12
120.812920,0.000000,triple_blink,4,4,1650412640.724460,13
129.744949,0.000000,triple_blink,4,4,1650412649.656489,14
138.340952,0.000000,triple_blink,4,4,1650412658.252492,15
