latency,duration,type,marker_value,key,timestamp,marker_id
22.570213,0.000000,triple_blink,4,4,1645901790.375384,1
27.439064,0.000000,triple_blink,4,4,1645901795.244235,2
32.104720,0.000000,triple_blink,4,4,1645901799.909891,3
36.754747,0.000000,triple_blink,4,4,1645901804.559918,4
41.975281,0.000000,triple_blink,4,4,1645901809.780452,5
47.102033,0.000000,triple_blink,4,4,1645901814.907204,6
50.525077,0.000000,invalid,1,1,1645901818.330248,7
53.354169,0.000000,triple_blink,4,4,1645901821.159340,8
58.168314,0.000000,triple_blink,4,4,1645901825.973485,9
64.467341,0.000000,triple_blink,4,4,1645901832.272512,10
69.320562,0.000000,triple_blink,4,4,1645901837.125733,11
75.267907,0.000000,triple_blink,4,4,1645901843.073078,12
81.160545,0.000000,triple_blink,4,4,1645901848.965716,13
86.756207,0.000000,triple_blink,4,4,1645901854.561378,14
92.062708,0.000000,triple_blink,4,4,1645901859.867879,15
97.361394,0.000000,triple_blink,4,4,1645901865.166565,16
102.105202,0.000000,triple_blink,4,4,1645901869.910373,17
107.325736,0.000000,triple_blink,4,4,1645901875.130907,18
113.257450,0.000000,triple_blink,4,4,1645901881.062621,19
118.790591,0.000000,triple_blink,4,4,1645901886.595762,20
124.581632,0.000000,triple_blink,4,4,1645901892.386803,21
129.419222,0.000000,triple_blink,4,4,1645901897.224393,22
134.420932,0.000000,triple_blink,4,4,1645901902.226103,23
140.923154,0.000000,triple_blink,4,4,1645901908.728325,24
147.315963,0.000000,triple_blink,4,4,1645901915.121134,25
156.154920,0.000000,triple_blink,4,4,1645901923.960091,26
163.415214,0.000000,triple_blink,4,4,1645901931.220385,27
168.917094,0.000000,triple_blink,4,4,1645901936.722265,28
175.012927,0.000000,triple_blink,4,4,1645901942.818098,29
180.249091,0.000000,triple_blink,4,4,1645901948.054262,30
186.837280,0.000000,triple_blink,4,4,1645901954.642451,31
193.136307,0.000000,triple_blink,4,4,1645901960.941478,32
198.567850,0.000000,triple_blink,4,4,1645901966.373021,33
205.429570,0.000000,triple_blink,4,4,1645901973.234741,34
219.387464,0.000000,triple_blink,4,4,1645901987.192635,35
225.670861,0.000000,triple_blink,4,4,1645901993.476032,36
229.922314,0.000000,invalid,1,1,1645901997.727485,37
232.485690,0.000000,triple_blink,4,4,1645902000.290861,38
237.815636,0.000000,triple_blink,4,4,1645902005.620807,39
242.317174,0.000000,triple_blink,4,4,1645902010.122345,40
247.568969,0.000000,triple_blink,4,4,1645902015.374140,41
252.633199,0.000000,triple_blink,4,4,1645902020.438370,42
257.814657,0.000000,triple_blink,4,4,1645902025.619828,43
263.300907,0.000000,triple_blink,4,4,1645902031.106078,44
268.787157,0.000000,triple_blink,4,4,1645902036.592328,45
273.671638,0.000000,invalid,1,1,1645902041.476809,46
283.065473,0.000000,triple_blink,4,4,1645902050.870644,47
286.355660,0.000000,invalid,1,1,1645902054.160831,48
289.935008,0.000000,triple_blink,4,4,1645902057.740179,49
295.280584,0.000000,triple_blink,4,4,1645902063.085755,50
300.141620,0.000000,triple_blink,4,4,1645902067.946791,51
305.846695,0.000000,triple_blink,4,4,1645902073.651866,52
310.817143,0.000000,triple_blink,4,4,1645902078.622314,53
315.998601,0.000000,triple_blink,4,4,1645902083.803772,54
322.500823,0.000000,triple_blink,4,4,1645902090.305994,55
324.751592,0.000000,invalid,1,1,1645902092.556763,56
326.549081,0.000000,triple_blink,4,4,1645902094.354252,57
331.417932,0.000000,triple_blink,4,4,1645902099.223103,58
335.786613,0.000000,triple_blink,4,4,1645902103.591784,59
340.569497,0.000000,triple_blink,4,4,1645902108.374668,60
344.602125,0.000000,invalid,1,1,1645902112.407296,61
368.876044,0.000000,triple_blink,4,4,1645902136.681215,62
374.065317,0.000000,triple_blink,4,4,1645902141.870488,63
379.051396,0.000000,triple_blink,4,4,1645902146.856567,64
384.733025,0.000000,triple_blink,4,4,1645902152.538196,65
390.821043,0.000000,triple_blink,4,4,1645902158.626214,66
393.353158,0.000000,invalid,1,1,1645902161.158329,67
397.268558,0.000000,triple_blink,4,4,1645902165.073729,68
401.957661,0.000000,triple_blink,4,4,1645902169.762832,69
407.443910,0.000000,invalid,1,1,1645902175.249081,70
414.047729,0.000000,triple_blink,4,4,1645902181.852900,71
420.049780,0.000000,invalid,1,1,1645902187.854951,72
