latency,duration,type,marker_value,key,timestamp,marker_id
5.298207,0.000000,triple_blink,4,4,1650415085.729167,1
9.088223,0.000000,invalid,1,1,1650415089.519183,2
12.932940,0.000000,triple_blink,4,4,1650415093.363900,3
18.684386,0.000000,triple_blink,4,4,1650415099.115346,4
23.974779,0.000000,triple_blink,4,4,1650415104.405739,5
28.514983,0.000000,triple_blink,4,4,1650415108.945943,6
33.445910,0.000000,triple_blink,4,4,1650415113.876870,7
38.173662,0.000000,triple_blink,4,4,1650415118.604622,8
41.604212,0.000000,invalid,1,1,1650415122.035172,9
46.972749,0.000000,triple_blink,4,4,1650415127.403709,10
52.435060,0.000000,triple_blink,4,4,1650415132.866020,11
57.530092,0.000000,triple_blink,4,4,1650415137.961052,12
62.679824,0.000000,triple_blink,4,4,1650415143.110784,13
67.845185,0.000000,triple_blink,4,4,1650415148.276145,14
73.049619,0.000000,triple_blink,4,4,1650415153.480579,15
78.386899,0.000000,triple_blink,4,4,1650415158.817859,16
83.747622,0.000000,triple_blink,4,4,1650415164.178582,17
89.100530,0.000000,triple_blink,4,4,1650415169.531490,18
94.328407,0.000000,triple_blink,4,4,1650415174.759367,19
99.704759,0.000000,triple_blink,4,4,1650415180.135719,20
105.120184,0.000000,triple_blink,4,4,1650415185.551144,21
110.410576,0.000000,triple_blink,4,4,1650415190.841536,22
115.857258,0.000000,triple_blink,4,4,1650415196.288218,23
120.545937,0.000000,invalid,1,1,1650415200.976897,24
121.686849,0.000000,triple_blink,4,4,1650415202.117809,25
127.039758,0.000000,triple_blink,4,4,1650415207.470718,26
