latency,duration,type,marker_value,key,timestamp,marker_id
16.176171,0.000000,triple_blink,4,4,1650413879.470260,1
20.646108,0.000000,triple_blink,4,4,1650413883.940197,2
21.880810,0.000000,invalid,1,1,1650413885.174899,3
25.592734,0.000000,triple_blink,4,4,1650413888.886823,4
29.476577,0.000000,triple_blink,4,4,1650413892.770666,5
34.384131,0.000000,triple_blink,4,4,1650413897.678220,6
38.627445,0.000000,triple_blink,4,4,1650413901.921534,7
43.238044,0.000000,triple_blink,4,4,1650413906.532133,8
47.872087,0.000000,triple_blink,4,4,1650413911.166176,9
52.646793,0.000000,triple_blink,4,4,1650413915.940882,10
57.218319,0.000000,triple_blink,4,4,1650413920.512408,11
62.196203,0.000000,triple_blink,4,4,1650413925.490292,12
66.744286,0.000000,triple_blink,4,4,1650413930.038375,13
70.932898,0.000000,triple_blink,4,4,1650413934.226987,14
75.277802,0.000000,triple_blink,4,4,1650413938.571891,15
79.872772,0.000000,triple_blink,4,4,1650413943.166861,16
84.881915,0.000000,triple_blink,4,4,1650413948.176004,17
89.234633,0.000000,triple_blink,4,4,1650413952.528722,18
93.626424,0.000000,triple_blink,4,4,1650413956.920513,19
98.393315,0.000000,triple_blink,4,4,1650413961.687404,20
102.917954,0.000000,triple_blink,4,4,1650413966.212043,21
107.426964,0.000000,triple_blink,4,4,1650413970.721053,22
112.107894,0.000000,triple_blink,4,4,1650413975.401983,23
116.663792,0.000000,triple_blink,4,4,1650413979.957881,24
121.243133,0.000000,triple_blink,4,4,1650413984.537222,25
125.627109,0.000000,triple_blink,4,4,1650413988.921198,26
130.112675,0.000000,triple_blink,4,4,1650413993.406764,27
134.645129,0.000000,triple_blink,4,4,1650413997.939218,28
139.060364,0.000000,triple_blink,4,4,1650414002.354453,29
143.577188,0.000000,triple_blink,4,4,1650414006.871277,30
