latency,duration,type,marker_value,key,timestamp,marker_id
28.613450,0.000000,wink_left,6,6,1645651672.620924,1
32.799781,0.000000,wink_left,6,6,1645651676.807255,2
37.407609,0.000000,wink_left,6,6,1645651681.415083,3
42.278009,0.000000,wink_left,6,6,1645651686.285483,4
46.918138,0.000000,wink_left,6,6,1645651690.925612,5
51.931221,0.000000,wink_left,6,6,1645651695.938695,6
56.423461,0.000000,wink_left,6,6,1645651700.430935,7
61.214180,0.000000,wink_left,6,6,1645651705.221654,8
66.090762,0.000000,wink_left,6,6,1645651710.098236,9
70.895586,0.000000,wink_left,6,6,1645651714.903060,10
75.739396,0.000000,wink_left,6,6,1645651719.746870,11
80.475357,0.000000,wink_left,6,6,1645651724.482831,12
84.973995,0.000000,wink_left,6,6,1645651728.981469,13
89.562506,0.000000,wink_left,6,6,1645651733.569980,14
94.295307,0.000000,wink_left,6,6,1645651738.302781,15
98.691521,0.000000,wink_left,6,6,1645651742.698995,16
103.262095,0.000000,wink_left,6,6,1645651747.269569,17
107.317213,0.000000,wink_left,6,6,1645651751.324687,18
111.825710,0.000000,wink_left,6,6,1645651755.833184,19
116.361995,0.000000,wink_left,6,6,1645651760.369469,20
120.844264,0.000000,wink_left,6,6,1645651764.851738,21
125.343168,0.000000,wink_left,6,6,1645651769.350642,22
129.939204,0.000000,wink_left,6,6,1645651773.946678,23
134.976453,0.000000,wink_left,6,6,1645651778.983927,24
139.567990,0.000000,wink_left,6,6,1645651783.575464,25
144.664886,0.000000,wink_left,6,6,1645651788.672360,26
149.858326,0.000000,wink_left,6,6,1645651793.865800,27
154.785908,0.000000,wink_left,6,6,1645651798.793382,28
159.244753,0.000000,wink_left,6,6,1645651803.252227,29
163.643361,0.000000,wink_left,6,6,1645651807.650835,30
168.605948,0.000000,wink_left,6,6,1645651812.613422,31
173.758124,0.000000,wink_left,6,6,1645651817.765598,32
178.476892,0.000000,wink_left,6,6,1645651822.484366,33
183.082551,0.000000,wink_left,6,6,1645651827.090025,34
187.888927,0.000000,wink_left,6,6,1645651831.896401,35
193.261044,0.000000,wink_left,6,6,1645651837.268518,36
198.188418,0.000000,wink_left,6,6,1645651842.195892,37
202.758131,0.000000,wink_left,6,6,1645651846.765605,38
207.533409,0.000000,wink_left,6,6,1645651851.540883,39
211.067682,0.000000,invalid,1,1,1645651855.075156,40
212.238212,0.000000,wink_left,6,6,1645651856.245686,41
217.464677,0.000000,wink_left,6,6,1645651861.472151,42
222.740616,0.000000,wink_left,6,6,1645651866.748090,43
227.895826,0.000000,wink_left,6,6,1645651871.903300,44
232.921687,0.000000,wink_left,6,6,1645651876.929161,45
237.517649,0.000000,wink_left,6,6,1645651881.525123,46
242.229511,0.000000,wink_left,6,6,1645651886.236985,47
246.509912,0.000000,wink_left,6,6,1645651890.517386,48
251.380855,0.000000,wink_left,6,6,1645651895.388329,49
255.812724,0.000000,wink_left,6,6,1645651899.820198,50
260.487580,0.000000,wink_left,6,6,1645651904.495054,51
265.005466,0.000000,wink_left,6,6,1645651909.012940,52
267.713613,0.000000,invalid,1,1,1645651911.721087,53
269.176430,0.000000,wink_left,6,6,1645651913.183904,54
273.911933,0.000000,wink_left,6,6,1645651917.919407,55
278.957715,0.000000,wink_left,6,6,1645651922.965189,56
283.677687,0.000000,wink_left,6,6,1645651927.685161,57
288.419370,0.000000,wink_left,6,6,1645651932.426844,58
292.725552,0.000000,wink_left,6,6,1645651936.733026,59
297.091207,0.000000,wink_left,6,6,1645651941.098681,60
301.564671,0.000000,wink_left,6,6,1645651945.572145,61
306.067750,0.000000,wink_left,6,6,1645651950.075224,62
311.405653,0.000000,wink_left,6,6,1645651955.413127,63
316.093288,0.000000,wink_left,6,6,1645651960.100762,64
320.657899,0.000000,wink_left,6,6,1645651964.665373,65
