latency,duration,type,marker_value,key,timestamp,marker_id
28.546540,0.000000,wink_left,6,6,1650407343.207808,1
34.188643,0.000000,wink_left,6,6,1650407348.849911,2
39.674455,0.000000,wink_left,6,6,1650407354.335723,3
45.074307,0.000000,wink_left,6,6,1650407359.735575,4
50.356940,0.000000,wink_left,6,6,1650407365.018208,5
55.631760,0.000000,wink_left,6,6,1650407370.293028,6
60.812804,0.000000,wink_left,6,6,1650407375.474072,7
66.134510,0.000000,wink_left,6,6,1650407380.795778,8
71.534362,0.000000,wink_left,6,6,1650407386.195630,9
76.949843,0.000000,wink_left,6,6,1650407391.611111,10
82.443470,0.000000,wink_left,6,6,1650407397.104738,11
87.632329,0.000000,wink_left,6,6,1650407402.293597,12
92.836817,0.000000,wink_left,6,6,1650407407.498085,13
98.025676,0.000000,wink_left,6,6,1650407412.686944,14
103.097317,0.000000,wink_left,6,6,1650407417.758585,15
108.645646,0.000000,wink_left,6,6,1650407423.306914,16
113.678214,0.000000,wink_left,6,6,1650407428.339482,17
118.562306,0.000000,wink_left,6,6,1650407433.223574,18
124.540434,0.000000,wink_left,6,6,1650407439.201702,19
128.986911,0.000000,wink_left,6,6,1650407443.648179,20
132.964516,0.000000,wink_left,6,6,1650407447.625784,21
138.106487,0.000000,wink_left,6,6,1650407452.767755,22
142.623295,0.000000,wink_left,6,6,1650407457.284563,23
147.749638,0.000000,wink_left,6,6,1650407462.410906,24
152.743134,0.000000,wink_left,6,6,1650407467.404402,25
157.642855,0.000000,wink_left,6,6,1650407472.304123,26
162.800456,0.000000,wink_left,6,6,1650407477.461724,27
168.051831,0.000000,wink_left,6,6,1650407482.713099,28
173.584530,0.000000,wink_left,6,6,1650407488.245798,29
178.210742,0.000000,wink_left,6,6,1650407492.872010,30
