latency,duration,type,marker_value,key,timestamp,marker_id
10.706022,0.000000,wink_left,6,6,1650415249.946369,1
15.738633,0.000000,wink_left,6,6,1650415254.978980,2
18.458119,0.000000,invalid,1,1,1650415257.698466,3
19.677199,0.000000,wink_left,6,6,1650415258.917546,4
24.787957,0.000000,wink_left,6,6,1650415264.028304,5
30.000304,0.000000,wink_left,6,6,1650415269.240651,6
37.049086,0.000000,wink_left,6,6,1650415276.289433,7
42.261434,0.000000,wink_left,6,6,1650415281.501781,8
46.895500,0.000000,wink_left,6,6,1650415286.135847,9
51.240426,0.000000,wink_left,6,6,1650415290.480773,10
55.780717,0.000000,wink_left,6,6,1650415295.021064,11
60.477300,0.000000,wink_left,6,6,1650415299.717647,12
65.627131,0.000000,wink_left,6,6,1650415304.867478,13
70.847293,0.000000,wink_left,6,6,1650415310.087640,14
75.997124,0.000000,wink_left,6,6,1650415315.237471,15
81.225101,0.000000,wink_left,6,6,1650415320.465448,16
86.288971,0.000000,wink_left,6,6,1650415325.529318,17
91.548207,0.000000,wink_left,6,6,1650415330.788554,18
96.698037,0.000000,wink_left,6,6,1650415335.938384,19
102.121380,0.000000,wink_left,6,6,1650415341.361727,20
107.388430,0.000000,wink_left,6,6,1650415346.628777,21
112.639850,0.000000,wink_left,6,6,1650415351.880197,22
117.875642,0.000000,wink_left,6,6,1650415357.115989,23
123.150507,0.000000,wink_left,6,6,1650415362.390854,24
128.425371,0.000000,wink_left,6,6,1650415367.665718,25
133.833084,0.000000,wink_left,6,6,1650415373.073431,26
139.107949,0.000000,wink_left,6,6,1650415378.348296,27
144.304668,0.000000,wink_left,6,6,1650415383.545015,28
