latency,duration,type,marker_value,key,timestamp,marker_id
25.858336,0.000000,wink_left,6,6,1645902416.319250,1
31.844278,0.000000,wink_left,6,6,1645902422.305192,2
37.564527,0.000000,wink_left,6,6,1645902428.025441,3
44.105302,0.000000,wink_left,6,6,1645902434.566216,4
50.177205,0.000000,wink_left,6,6,1645902440.638119,5
58.351221,0.000000,wink_left,6,6,1645902448.812135,6
64.462196,0.000000,wink_left,6,6,1645902454.923110,7
70.284034,0.000000,wink_left,6,6,1645902460.744948,8
76.535671,0.000000,wink_left,6,6,1645902466.996585,9
82.013669,0.000000,wink_left,6,6,1645902472.474583,10
88.343451,0.000000,wink_left,6,6,1645902478.804365,11
93.016550,0.000000,wink_left,6,6,1645902483.477464,12
99.111897,0.000000,wink_left,6,6,1645902489.572811,13
155.337561,0.000000,invalid,1,1,1645902545.798475,14
161.026551,0.000000,invalid,1,1,1645902551.487465,15
165.644948,0.000000,invalid,1,1,1645902556.105862,16
171.310494,0.000000,invalid,1,1,1645902561.771408,17
176.710346,0.000000,invalid,1,1,1645902567.171260,18
184.079464,0.000000,invalid,1,1,1645902574.540378,19
189.510574,0.000000,invalid,1,1,1645902579.971488,20
195.957575,0.000000,invalid,1,1,1645902586.418489,21
201.935703,0.000000,invalid,1,1,1645902592.396617,22
208.296744,0.000000,invalid,1,1,1645902598.757658,23
214.860963,0.000000,invalid,1,1,1645902605.321877,24
220.362404,0.000000,invalid,1,1,1645902610.823318,25
225.762256,0.000000,invalid,1,1,1645902616.223170,26
231.459061,0.000000,invalid,1,1,1645902621.919975,27
238.562484,0.000000,invalid,1,1,1645902629.023398,28
248.002456,0.000000,invalid,1,1,1645902638.463370,29
285.809233,0.000000,wink_left,6,6,1645902676.270147,30
287.801943,0.000000,invalid,1,1,1645902678.262857,31
305.267455,0.000000,wink_left,6,6,1645902695.728369,32
309.635787,0.000000,invalid,1,1,1645902700.096701,33
326.171367,0.000000,wink_left,6,6,1645902716.632281,34
331.532146,0.000000,wink_left,6,6,1645902721.993060,35
337.103918,0.000000,wink_left,6,6,1645902727.564832,36
342.472512,0.000000,wink_left,6,6,1645902732.933426,37
348.966400,0.000000,wink_left,6,6,1645902739.427314,38
350.740302,0.000000,invalid,1,1,1645902741.201216,39
360.602260,0.000000,wink_left,6,6,1645902751.063174,40
367.885418,0.000000,invalid,1,1,1645902758.346332,41
372.949244,0.000000,wink_left,6,6,1645902763.410158,42
377.794263,0.000000,invalid,1,1,1645902768.255177,43
