latency,duration,type,marker_value,key,timestamp,marker_id
12.675171,0.000000,wink_left,6,6,1650412720.513776,1
21.951021,0.000000,wink_left,6,6,1650412729.789626,2
26.202126,0.000000,wink_left,6,6,1650412734.040731,3
33.117987,0.000000,wink_left,6,6,1650412740.956592,4
40.377688,0.000000,wink_left,6,6,1650412748.216293,5
53.685836,0.000000,wink_left,6,6,1650412761.524441,6
63.422743,0.000000,wink_left,6,6,1650412771.261348,7
70.901250,0.000000,wink_left,6,6,1650412778.739855,8
77.793667,0.000000,wink_left,6,6,1650412785.632272,9
84.264100,0.000000,wink_left,6,6,1650412792.102705,10
91.586316,0.000000,wink_left,6,6,1650412799.424921,11
100.588657,0.000000,wink_left,6,6,1650412808.427262,12
109.505038,0.000000,wink_left,6,6,1650412817.343643,13
119.617043,0.000000,wink_left,6,6,1650412827.455648,14
129.010110,0.000000,wink_left,6,6,1650412836.848715,15
