latency,duration,type,marker_value,key,timestamp,marker_id
18.684612,0.000000,single_blink,2,2,1650414685.066872,1
27.569767,0.000000,single_blink,2,2,1650414693.952027,2
34.462208,0.000000,single_blink,2,2,1650414700.844468,3
42.948820,0.000000,single_blink,2,2,1650414709.331080,4
49.950666,0.000000,single_blink,2,2,1650414716.332926,5
54.162713,0.000000,single_blink,2,2,1650414720.544973,6
58.765489,0.000000,single_blink,2,2,1650414725.147749,7
64.212237,0.000000,single_blink,2,2,1650414730.594497,8
69.565210,0.000000,invalid,1,1,1650414735.947470,9
69.705873,0.000000,invalid,1,1,1650414736.088133,10
144.319288,0.000000,single_blink,2,2,1650414810.701548,11
149.867626,0.000000,single_blink,2,2,1650414816.249886,12
154.501660,0.000000,single_blink,2,2,1650414820.883920,13
159.346687,0.000000,single_blink,2,2,1650414825.728947,14
164.183899,0.000000,single_blink,2,2,1650414830.566159,15
168.380318,0.000000,single_blink,2,2,1650414834.762578,16
172.936206,0.000000,single_blink,2,2,1650414839.318466,17
177.265472,0.000000,single_blink,2,2,1650414843.647732,18
181.633811,0.000000,single_blink,2,2,1650414848.016071,19
185.869302,0.000000,single_blink,2,2,1650414852.251562,20
190.292343,0.000000,single_blink,2,2,1650414856.674603,21
194.535649,0.000000,single_blink,2,2,1650414860.917909,22
198.966504,0.000000,single_blink,2,2,1650414865.348764,23
203.842789,0.000000,single_blink,2,2,1650414870.225049,24
209.883444,0.000000,single_blink,2,2,1650414876.265704,25
215.392709,0.000000,single_blink,2,2,1650414881.774969,26
220.284623,0.000000,single_blink,2,2,1650414886.666883,27
226.036139,0.000000,single_blink,2,2,1650414892.418399,28
