latency,duration,type,marker_value,key,timestamp,marker_id
8.588152,0.000000,single_blink,2,2,1650413517.913992,1
13.948910,0.000000,single_blink,2,2,1650413523.274750,2
20.341183,0.000000,single_blink,2,2,1650413529.667023,3
26.819416,0.000000,single_blink,2,2,1650413536.145256,4
32.649045,0.000000,single_blink,2,2,1650413541.974885,5
38.330198,0.000000,single_blink,2,2,1650413547.656038,6
44.081681,0.000000,single_blink,2,2,1650413553.407521,7
49.200189,0.000000,single_blink,2,2,1650413558.526029,8
54.865712,0.000000,single_blink,2,2,1650413564.191552,9
60.429647,0.000000,single_blink,2,2,1650413569.755487,10
66.024840,0.000000,single_blink,2,2,1650413575.350680,11
71.205864,0.000000,single_blink,2,2,1650413580.531704,12
77.066750,0.000000,single_blink,2,2,1650413586.392590,13
83.013596,0.000000,single_blink,2,2,1650413592.339436,14
88.530644,0.000000,single_blink,2,2,1650413597.856484,15
94.336829,0.000000,single_blink,2,2,1650413603.662669,16
99.736659,0.000000,single_blink,2,2,1650413609.062499,17
107.598062,0.000000,invalid,1,1,1650413616.923902,18
109.418844,0.000000,single_blink,2,2,1650413618.744684,19
112.130481,0.000000,invalid,1,1,1650413621.456321,20
113.443319,0.000000,single_blink,2,2,1650413622.769159,21
118.780633,0.000000,single_blink,2,2,1650413628.106473,22
123.680334,0.000000,single_blink,2,2,1650413633.006174,23
128.712882,0.000000,single_blink,2,2,1650413638.038722,24
134.081454,0.000000,single_blink,2,2,1650413643.407294,25
139.606317,0.000000,single_blink,2,2,1650413648.932157,26
143.419800,0.000000,invalid,1,1,1650413652.745640,27
