latency,duration,type,marker_value,key,timestamp,marker_id
84.123474,0.000000,invalid,1,1,1650406387.386957,1
95.509252,0.000000,single_blink,2,2,1650406398.772735,2
108.262573,0.000000,invalid,1,1,1650406411.526056,3
113.881224,0.000000,single_blink,2,2,1650406417.144707,4
122.922642,0.000000,single_blink,2,2,1650406426.186125,5
125.524882,0.000000,invalid,1,1,1650406428.788365,6
159.221158,0.000000,single_blink,2,2,1650406462.484641,7
170.239653,0.000000,single_blink,2,2,1650406473.503136,8
178.468359,0.000000,invalid,1,1,1650406481.731842,9
181.781722,0.000000,single_blink,2,2,1650406485.045205,10
188.134939,0.000000,single_blink,2,2,1650406491.398422,11
193.698888,0.000000,single_blink,2,2,1650406496.962371,12
199.169063,0.000000,single_blink,2,2,1650406502.432546,13
203.787454,0.000000,single_blink,2,2,1650406507.050937,14
208.390215,0.000000,single_blink,2,2,1650406511.653698,15
211.172190,0.000000,invalid,1,1,1650406514.435673,16
212.836686,0.000000,single_blink,2,2,1650406516.100169,17
221.057577,0.000000,single_blink,2,2,1650406524.321060,18
229.317541,0.000000,single_blink,2,2,1650406532.581024,19
236.209961,0.000000,single_blink,2,2,1650406539.473444,20
243.243043,0.000000,single_blink,2,2,1650406546.506526,21
250.807513,0.000000,single_blink,2,2,1650406554.070996,22
257.457683,0.000000,single_blink,2,2,1650406560.721166,23
263.545206,0.000000,single_blink,2,2,1650406566.808689,24
270.351666,0.000000,single_blink,2,2,1650406573.615149,25
277.056537,0.000000,single_blink,2,2,1650406580.320020,26
288.418872,0.000000,single_blink,2,2,1650406591.682355,27
295.373808,0.000000,single_blink,2,2,1650406598.637291,28
304.149531,0.000000,single_blink,2,2,1650406607.413014,29
311.620227,0.000000,single_blink,2,2,1650406614.883710,30
317.887484,0.000000,single_blink,2,2,1650406621.150967,31
324.631428,0.000000,single_blink,2,2,1650406627.894911,32
330.703323,0.000000,single_blink,2,2,1650406633.966806,33
336.243828,0.000000,single_blink,2,2,1650406639.507311,34
342.714263,0.000000,single_blink,2,2,1650406645.977746,35
348.786157,0.000000,single_blink,2,2,1650406652.049640,36
354.936197,0.000000,single_blink,2,2,1650406658.199680,37
364.907544,0.000000,single_blink,2,2,1650406668.171027,38
371.674931,0.000000,single_blink,2,2,1650406674.938414,39
379.184700,0.000000,single_blink,2,2,1650406682.448183,40
384.717391,0.000000,single_blink,2,2,1650406687.980874,41
