latency,duration,type,marker_value,key,timestamp,marker_id
9.049245,0.000000,single_blink,2,2,1650412103.393394,1
15.371213,0.000000,single_blink,2,2,1650412109.715362,2
22.263643,0.000000,single_blink,2,2,1650412116.607792,3
29.327993,0.000000,single_blink,2,2,1650412123.672142,4
38.611675,0.000000,single_blink,2,2,1650412132.955824,5
46.910723,0.000000,single_blink,2,2,1650412141.254872,6
57.413474,0.000000,single_blink,2,2,1650412151.757623,7
65.306166,0.000000,single_blink,2,2,1650412159.650315,8
73.112898,0.000000,single_blink,2,2,1650412167.457047,9
78.825332,0.000000,single_blink,2,2,1650412173.169481,10
85.100413,0.000000,single_blink,2,2,1650412179.444562,11
91.070727,0.000000,single_blink,2,2,1650412185.414876,12
97.564615,0.000000,single_blink,2,2,1650412191.908764,13
106.777965,0.000000,single_blink,2,2,1650412201.122114,14
114.717545,0.000000,single_blink,2,2,1650412209.061694,15
122.149179,0.000000,single_blink,2,2,1650412216.493328,16
129.283860,0.000000,single_blink,2,2,1650412223.628009,17
137.184366,0.000000,single_blink,2,2,1650412231.528515,18
145.413084,0.000000,invalid,1,1,1650412239.757233,19
150.531612,0.000000,single_blink,2,2,1650412244.875761,20
158.416490,0.000000,single_blink,2,2,1650412252.760639,21
166.496731,0.000000,single_blink,2,2,1650412260.840880,22
